startDate,endDate,state,calendarYear,cumulativeInState,nationality,totalByNationality,destinationCity,yearlyNumberByCity,cumulativeAgain
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2005,35,Wisconsin,35,Milwaukee,23,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2006,34,Wisconsin,34,Milwaukee,13,330
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2007,8,Wisconsin,8,Milwaukee,8,353
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2008,0,Wisconsin,0,Milwaukee,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2009,0,Wisconsin,0,Milwaukee,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2010,0,Wisconsin,0,Milwaukee,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2011,0,Wisconsin,0,Milwaukee,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2012,0,Wisconsin,0,Milwaukee,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2013,0,Wisconsin,0,Milwaukee,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2014,0,Wisconsin,0,Milwaukee,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2015,0,Wisconsin,0,Milwaukee,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2016,0,Wisconsin,0,Milwaukee,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2002,9,Wisconsin,9,Oconomowoc,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2003,2,Wisconsin,2,Oconomowoc,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2004,5,Wisconsin,5,Oconomowoc,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2005,35,Wisconsin,35,Oconomowoc,5,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2006,34,Wisconsin,34,Oconomowoc,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2007,8,Wisconsin,8,Oconomowoc,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2008,0,Wisconsin,0,Oconomowoc,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2009,0,Wisconsin,0,Oconomowoc,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2010,0,Wisconsin,0,Oconomowoc,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2011,0,Wisconsin,0,Oconomowoc,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2012,0,Wisconsin,0,Oconomowoc,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2013,0,Wisconsin,0,Oconomowoc,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2014,0,Wisconsin,0,Oconomowoc,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2015,0,Wisconsin,0,Oconomowoc,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2016,0,Wisconsin,0,Oconomowoc,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2002,9,Wisconsin,9,Pewaukee,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2003,2,Wisconsin,2,Pewaukee,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2004,5,Wisconsin,5,Pewaukee,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2005,35,Wisconsin,35,Pewaukee,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2006,34,Wisconsin,34,Pewaukee,5,330
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2007,8,Wisconsin,8,Pewaukee,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2008,0,Wisconsin,0,Pewaukee,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2009,0,Wisconsin,0,Pewaukee,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2010,0,Wisconsin,0,Pewaukee,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2011,0,Wisconsin,0,Pewaukee,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2012,0,Wisconsin,0,Pewaukee,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2013,0,Wisconsin,0,Pewaukee,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2014,0,Wisconsin,0,Pewaukee,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2015,0,Wisconsin,0,Pewaukee,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2016,0,Wisconsin,0,Pewaukee,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2002,9,Wisconsin,9,Sussex,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2003,2,Wisconsin,2,Sussex,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2004,5,Wisconsin,5,Sussex,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2005,35,Wisconsin,35,Sussex,4,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2006,34,Wisconsin,34,Sussex,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2007,8,Wisconsin,8,Sussex,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2008,0,Wisconsin,0,Sussex,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2009,0,Wisconsin,0,Sussex,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2010,0,Wisconsin,0,Sussex,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2011,0,Wisconsin,0,Sussex,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2012,0,Wisconsin,0,Sussex,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2013,0,Wisconsin,0,Sussex,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2014,0,Wisconsin,0,Sussex,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2015,0,Wisconsin,0,Sussex,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2016,0,Wisconsin,0,Sussex,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2002,9,Wisconsin,9,West Bend,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2003,2,Wisconsin,2,West Bend,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2004,5,Wisconsin,5,West Bend,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2005,35,Wisconsin,35,West Bend,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2006,34,Wisconsin,34,West Bend,8,330
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2007,8,Wisconsin,8,West Bend,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2008,0,Wisconsin,0,West Bend,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2009,0,Wisconsin,0,West Bend,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2010,0,Wisconsin,0,West Bend,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2011,0,Wisconsin,0,West Bend,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2012,0,Wisconsin,0,West Bend,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2013,0,Wisconsin,0,West Bend,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2014,0,Wisconsin,0,West Bend,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2015,0,Wisconsin,0,West Bend,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2016,0,Wisconsin,0,West Bend,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2002,9,Wisconsin,9,Whitefish Bay,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2003,2,Wisconsin,2,Whitefish Bay,2,242
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2004,5,Wisconsin,5,Whitefish Bay,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2005,35,Wisconsin,35,Whitefish Bay,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2006,34,Wisconsin,34,Whitefish Bay,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2007,8,Wisconsin,8,Whitefish Bay,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2008,0,Wisconsin,0,Whitefish Bay,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2009,0,Wisconsin,0,Whitefish Bay,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2010,0,Wisconsin,0,Whitefish Bay,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2011,0,Wisconsin,0,Whitefish Bay,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2012,0,Wisconsin,0,Whitefish Bay,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2013,0,Wisconsin,0,Whitefish Bay,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2014,0,Wisconsin,0,Whitefish Bay,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2015,0,Wisconsin,0,Whitefish Bay,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Russia,CY 2016,0,Wisconsin,0,Whitefish Bay,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2002,0,Wisconsin,0,Milwaukee,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2003,1,Wisconsin,1,Milwaukee,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2004,0,Wisconsin,0,Milwaukee,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2005,0,Wisconsin,0,Milwaukee,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2006,0,Wisconsin,0,Milwaukee,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2007,0,Wisconsin,0,Milwaukee,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2008,0,Wisconsin,0,Milwaukee,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2009,0,Wisconsin,0,Milwaukee,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2010,7,Wisconsin,7,Milwaukee,7,846
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2011,0,Wisconsin,0,Milwaukee,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2012,0,Wisconsin,0,Milwaukee,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2013,0,Wisconsin,0,Milwaukee,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2014,0,Wisconsin,0,Milwaukee,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2015,0,Wisconsin,0,Milwaukee,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2016,1,Wisconsin,1,Milwaukee,1,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2002,0,Wisconsin,0,Sheboygan Falls,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2003,1,Wisconsin,1,Sheboygan Falls,1,242
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2004,0,Wisconsin,0,Sheboygan Falls,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2005,0,Wisconsin,0,Sheboygan Falls,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2006,0,Wisconsin,0,Sheboygan Falls,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2007,0,Wisconsin,0,Sheboygan Falls,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2008,0,Wisconsin,0,Sheboygan Falls,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2009,0,Wisconsin,0,Sheboygan Falls,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2010,7,Wisconsin,7,Sheboygan Falls,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2011,0,Wisconsin,0,Sheboygan Falls,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2012,0,Wisconsin,0,Sheboygan Falls,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2013,0,Wisconsin,0,Sheboygan Falls,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2014,0,Wisconsin,0,Sheboygan Falls,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2015,0,Wisconsin,0,Sheboygan Falls,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Rwanda,CY 2016,1,Wisconsin,1,Sheboygan Falls,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2002,90,Wisconsin,90,Appleton,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2003,71,Wisconsin,71,Appleton,4,242
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2004,5,Wisconsin,5,Appleton,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2005,1,Wisconsin,1,Appleton,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2006,0,Wisconsin,0,Appleton,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2007,0,Wisconsin,0,Appleton,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2008,0,Wisconsin,0,Appleton,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2009,0,Wisconsin,0,Appleton,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2010,0,Wisconsin,0,Appleton,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2011,0,Wisconsin,0,Appleton,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2012,0,Wisconsin,0,Appleton,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2013,0,Wisconsin,0,Appleton,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2014,0,Wisconsin,0,Appleton,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2015,0,Wisconsin,0,Appleton,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2016,0,Wisconsin,0,Appleton,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2002,90,Wisconsin,90,Franklin,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2003,71,Wisconsin,71,Franklin,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2004,5,Wisconsin,5,Franklin,4,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2005,1,Wisconsin,1,Franklin,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2006,0,Wisconsin,0,Franklin,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2007,0,Wisconsin,0,Franklin,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2008,0,Wisconsin,0,Franklin,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2009,0,Wisconsin,0,Franklin,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2010,0,Wisconsin,0,Franklin,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2011,0,Wisconsin,0,Franklin,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2012,0,Wisconsin,0,Franklin,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2013,0,Wisconsin,0,Franklin,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2014,0,Wisconsin,0,Franklin,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2015,0,Wisconsin,0,Franklin,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2016,0,Wisconsin,0,Franklin,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2002,90,Wisconsin,90,Green Bay,7,214
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2003,71,Wisconsin,71,Green Bay,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2004,5,Wisconsin,5,Green Bay,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2005,1,Wisconsin,1,Green Bay,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2006,0,Wisconsin,0,Green Bay,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2007,0,Wisconsin,0,Green Bay,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2008,0,Wisconsin,0,Green Bay,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2009,0,Wisconsin,0,Green Bay,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2010,0,Wisconsin,0,Green Bay,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2011,0,Wisconsin,0,Green Bay,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2012,0,Wisconsin,0,Green Bay,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2013,0,Wisconsin,0,Green Bay,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2014,0,Wisconsin,0,Green Bay,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2015,0,Wisconsin,0,Green Bay,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2016,0,Wisconsin,0,Green Bay,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2002,90,Wisconsin,90,Greendale,4,214
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2003,71,Wisconsin,71,Greendale,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2004,5,Wisconsin,5,Greendale,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2005,1,Wisconsin,1,Greendale,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2006,0,Wisconsin,0,Greendale,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2007,0,Wisconsin,0,Greendale,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2008,0,Wisconsin,0,Greendale,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2009,0,Wisconsin,0,Greendale,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2010,0,Wisconsin,0,Greendale,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2011,0,Wisconsin,0,Greendale,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2012,0,Wisconsin,0,Greendale,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2013,0,Wisconsin,0,Greendale,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2014,0,Wisconsin,0,Greendale,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2015,0,Wisconsin,0,Greendale,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2016,0,Wisconsin,0,Greendale,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2002,90,Wisconsin,90,Greenfield,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2003,71,Wisconsin,71,Greenfield,18,242
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2004,5,Wisconsin,5,Greenfield,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2005,1,Wisconsin,1,Greenfield,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2006,0,Wisconsin,0,Greenfield,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2007,0,Wisconsin,0,Greenfield,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2008,0,Wisconsin,0,Greenfield,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2009,0,Wisconsin,0,Greenfield,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2010,0,Wisconsin,0,Greenfield,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2011,0,Wisconsin,0,Greenfield,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2012,0,Wisconsin,0,Greenfield,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2013,0,Wisconsin,0,Greenfield,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2014,0,Wisconsin,0,Greenfield,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2015,0,Wisconsin,0,Greenfield,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2016,0,Wisconsin,0,Greenfield,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2002,90,Wisconsin,90,Lake Geneva,6,214
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2003,71,Wisconsin,71,Lake Geneva,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2004,5,Wisconsin,5,Lake Geneva,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2005,1,Wisconsin,1,Lake Geneva,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2006,0,Wisconsin,0,Lake Geneva,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2007,0,Wisconsin,0,Lake Geneva,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2008,0,Wisconsin,0,Lake Geneva,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2009,0,Wisconsin,0,Lake Geneva,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2010,0,Wisconsin,0,Lake Geneva,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2011,0,Wisconsin,0,Lake Geneva,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2012,0,Wisconsin,0,Lake Geneva,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2013,0,Wisconsin,0,Lake Geneva,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2014,0,Wisconsin,0,Lake Geneva,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2015,0,Wisconsin,0,Lake Geneva,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2016,0,Wisconsin,0,Lake Geneva,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2002,90,Wisconsin,90,Middleton,4,214
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2003,71,Wisconsin,71,Middleton,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2004,5,Wisconsin,5,Middleton,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2005,1,Wisconsin,1,Middleton,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2006,0,Wisconsin,0,Middleton,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2007,0,Wisconsin,0,Middleton,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2008,0,Wisconsin,0,Middleton,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2009,0,Wisconsin,0,Middleton,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2010,0,Wisconsin,0,Middleton,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2011,0,Wisconsin,0,Middleton,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2012,0,Wisconsin,0,Middleton,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2013,0,Wisconsin,0,Middleton,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2014,0,Wisconsin,0,Middleton,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2015,0,Wisconsin,0,Middleton,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2016,0,Wisconsin,0,Middleton,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2002,90,Wisconsin,90,Milwaukee,68,214
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2003,71,Wisconsin,71,Milwaukee,49,242
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2004,5,Wisconsin,5,Milwaukee,1,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2005,1,Wisconsin,1,Milwaukee,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2006,0,Wisconsin,0,Milwaukee,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2007,0,Wisconsin,0,Milwaukee,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2008,0,Wisconsin,0,Milwaukee,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2009,0,Wisconsin,0,Milwaukee,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2010,0,Wisconsin,0,Milwaukee,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2011,0,Wisconsin,0,Milwaukee,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2012,0,Wisconsin,0,Milwaukee,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2013,0,Wisconsin,0,Milwaukee,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2014,0,Wisconsin,0,Milwaukee,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2015,0,Wisconsin,0,Milwaukee,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2016,0,Wisconsin,0,Milwaukee,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2002,90,Wisconsin,90,Sheboygan,1,214
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2003,71,Wisconsin,71,Sheboygan,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2004,5,Wisconsin,5,Sheboygan,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Serbia,CY 2005,1,Wisconsin,1,Sheboygan,1,"1,170"
